Date,Spot,USD_1M,USD_3M,CAD_1M,CAD_3M,Forward_1M,Forward_3M,Forward_1M_Dev_Pct,Forward_3M_Dev_Pct
2022-01-31,1.2705,0.0003,0.0022,0.0021,0.0032,1.2703094583447896,1.2701826288968827,-0.014997375459302464,-0.02498001598718602
2022-02-01,1.2686,0.0004,0.0019,0.0021,0.0032,1.268420313111872,1.2681880345723422,-0.014164187933773942,-0.032474020783368474
2022-02-02,1.2667,0.0004,0.0019,0.0013,0.0029,1.2666050077908224,1.266383554423043,-0.007499187588022593,-0.024981888131114793
2022-02-03,1.2676,0.0003,0.002,0.0013,0.0029,1.2674943781090382,1.267314996627445,-0.008332430653346101,-0.022483699317998873
2022-02-04,1.2764,0.0005,0.0023,0.0013,0.0029,1.2763149158841127,1.2762086787079365,-0.006665944522665779,-0.014989132878673317
2022-02-07,1.2667,0.0003,0.0027,0.0013,0.0029,1.2665944531009137,1.2666367108846084,-0.008332430653368306,-0.004996377626242943
2022-02-08,1.2711,0.0003,0.0025,0.0013,0.0029,1.270994086473965,1.2709729820879863,-0.008332430653357203,-0.009992755252430374
2022-02-09,1.267,0.0004,0.0026,0.0015,0.003,1.2668838728492273,1.2668733949537845,-0.009165520976528452,-0.009992505620792791
2022-02-10,1.2719,0.0005,0.004,0.0015,0.003,1.2717940215806358,1.2722177366974767,-0.00833229179685313,0.02498126405194867
2022-02-11,1.2736,0.0003,0.0036,0.0015,0.003,1.2734726559180103,1.2737908968273794,-0.00999875015623708,0.014988758431178084
2022-02-14,1.2728,0.0003,0.0043,0.0015,0.003,1.2726727359080114,1.2732133499875093,-0.009998750156225977,0.03247564326755992
2022-02-15,1.2715,0.0002,0.004,0.0015,0.003,1.2713622713827442,1.2718176367724205,-0.010831979335901298,0.02498126405194867
2022-02-16,1.2681,0.0003,0.0038,0.0017000000000000001,0.0034000000000000002,1.267952075955906,1.2682267023030425,-0.011665014123019013,0.009991507218876094
2022-02-17,1.2702,0.0006,0.0036,0.0017000000000000001,0.0034000000000000002,1.270083581492622,1.270263456062347,-0.00916536823949432,0.004995753609415843
2022-02-18,1.2749,0.0003,0.0034999999999999996,0.0017000000000000001,0.0034000000000000002,1.2747512827349456,1.2749318454313832,-0.01166501412300791,0.0024978768047079214
2022-02-21,1.2751,0.0003,0.0034999999999999996,0.0017000000000000001,0.0034000000000000002,1.2749512594049173,1.2751318504271367,-0.011665014123019013,0.0024978768047079214
2022-02-22,1.2769,0.0003,0.0037,0.0017000000000000001,0.0034000000000000002,1.2767510494346632,1.2769956861667584,-0.01166501412300791,0.007493630414168173
2022-02-23,1.2731,0.0002,0.0034000000000000002,0.0016,0.0037,1.2729514914678044,1.2730046057396907,-0.0116651113184707,-0.007493068911257339
2022-02-24,1.281,0.0005,0.0032,0.0016,0.0037,1.2808825906545793,1.2808400229787444,-0.00916544460738411,-0.012488448185443701
2022-02-25,1.2705,0.0003,0.0033,0.0016,0.0037,1.27036238084922,1.2703730674126432,-0.010831889081464041,-0.00999075854835052
2022-02-28,1.2675,0.0006,0.0034999999999999996,0.0016,0.0037,1.267394389081456,1.2674366835676998,-0.008332222370333042,-0.004995379274186362
2022-03-01,1.274,0.0011,0.0032,0.0016,0.0037,1.2739469237435008,1.2738408971701176,-0.004166111185177623,-0.012488448185432599
2022-03-02,1.2628,0.0013,0.0034000000000000002,0.0038,0.0059,1.2625369999500156,1.262011912429167,-0.02082673819958636,-0.06240794827627738
2022-03-03,1.268,0.0019,0.0038,0.0038,0.0059,1.2677992968893181,1.2673352804613198,-0.015828321031696735,-0.05242267655206634
2022-03-04,1.273,0.0015,0.0034000000000000002,0.0038,0.0059,1.2727560855729017,1.2722055468184428,-0.01916059914361945,-0.06240794827628848
2022-03-07,1.2818,0.0017000000000000001,0.0038,0.0038,0.0059,1.2815757560105967,1.2811280461319554,-0.01749446008764144,-0.05242267655208854
2022-03-08,1.288,0.0016,0.0036,0.0038,0.0059,1.2877639414185507,1.2872604907761052,-0.018327529615635996,-0.057415312414199615
2022-03-09,1.2804,0.0018,0.0038,0.0039000000000000003,0.0055000000000000005,1.2801760027990905,1.2798565772063415,-0.017494314347821227,-0.042441642741208874
2022-03-10,1.2767,0.0019,0.0039000000000000003,0.0039000000000000003,0.0055000000000000005,1.2764872857987821,1.2761900212208215,-0.016661251759830797,-0.03994507552114168
2022-03-11,1.2743,0.0017000000000000001,0.004,0.0039000000000000003,0.0055000000000000005,1.274066454235707,1.2738227936587194,-0.018327376935811657,-0.03744850830107449
2022-03-14,1.2822,0.0023,0.0045000000000000005,0.0039000000000000003,0.0055000000000000005,1.2820290955439482,1.2818798901510426,-0.013329001407880181,-0.024965672200694122
2022-03-15,1.2763,0.0022,0.0046,0.0039000000000000003,0.0055000000000000005,1.2761192495772211,1.2760132268131321,-0.014162063995837304,-0.022469104980638033
2022-03-16,1.2676,0.0024,0.0044,0.0046,0.0058,1.267367695716642,1.2671569823755557,-0.01832630824850634,-0.03494932348093727
